Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2017-05-01,19154.029296875,19311.2109375,19144.619140625,19310.51953125,19310.51953125,106500000.0,19310.51953125,19310.51953125,0.793651,15325.813136496094,15325.813136496094,0.0,111.90479099999972,1534104.9251568592,13709.019171099324
2017-06-01,19692.16015625,19887.66015625,19686.3203125,19860.029296875,19860.029296875,103500000.0,19860.029296875,19860.029296875,0.793651,15761.932111494141,15761.932111494141,0.0,112.69844199999972,1549866.8572683535,13752.336143816055
2017-07-03,20056.3203125,20096.140625,20030.609375,20055.80078125,20055.80078125,83400000.0,20055.80078125,20055.80078125,0.793651,15917.306345839843,15917.306345839843,0.0,113.49209299999971,1565784.1636141932,13796.416316105802
2017-08-01,19907.080078125,20000.4609375,19904.720703125,19985.7890625,19985.7890625,110100000.0,19985.7890625,19985.7890625,0.793651,15861.741475242188,15861.741475242188,0.0,114.28574399999971,1581645.9050894354,13839.398071289097
2017-09-01,19733.5703125,19735.9609375,19620.0703125,19691.470703125,19691.470703125,79400000.0,19691.470703125,19691.470703125,0.793651,15628.15541500586,15628.15541500586,0.0,115.0793949999997,1597274.0605044411,13879.757192887964
2017-10-02,20400.509765625,20411.330078125,20363.279296875,20400.779296875,20400.779296875,67600000.0,20400.779296875,20400.779296875,0.793651,16191.09888974414,16191.09888974414,0.0,115.8730459999997,1613465.1593941853,13924.42172784678
2017-11-01,22144.919921875,22455.919921875,22130.029296875,22420.080078125,22420.080078125,112600000.0,22420.080078125,22420.080078125,0.793651,17793.718974083986,17793.718974083986,0.0,116.6666969999997,1631258.8783682692,13982.215322066359
2017-12-01,22916.9296875,22994.310546875,22675.0703125,22819.029296875,22819.029296875,89700000.0,22819.029296875,22819.029296875,0.793651,18110.34542049414,18110.34542049414,0.0,117.4603479999997,1649369.2237887634,14041.923524598851
2018-01-04,23073.73046875,23506.330078125,23065.19921875,23506.330078125,23506.330078125,102200000.0,23506.330078125,23506.330078125,0.793651,18655.822372833984,18655.822372833984,0.0,118.2539989999997,1668025.0461615974,14105.443031669496
2018-02-01,23276.099609375,23492.76953125,23211.119140625,23486.109375,23486.109375,101800000.0,23486.109375,23486.109375,0.793651,18639.774191578126,18639.774191578126,0.0,119.04764999999969,1686664.8203531755,14167.9808072917
2018-03-01,21901.130859375,21901.130859375,21645.220703125,21724.470703125,21724.470703125,90300000.0,21724.470703125,21724.470703125,0.793651,17241.64789800586,17241.64789800586,0.0,119.84130099999969,1703906.4682511813,14218.023786734306
2018-04-02,21441.5703125,21597.470703125,21388.580078125,21388.580078125,21388.580078125,47500000.0,21388.580078125,21388.580078125,0.793651,16975.067967583986,16975.067967583986,0.0,120.63495199999969,1720881.5362187652,14265.198499177664
